"segmento_id","acto_id","titulo","palabrasclave","transcripcion","latitudp","longitudp"
"32","1","Ellos no estaban pobres",,"<p>Y él sabía, este, él nos decía pues:</p>
<p>--Yo se ve, yo se leer, yo se, yo cantorie allí en Patzcuaro, en la basílica.</p>
<p>Así me decía, porque mi abuelito, este, se llamaba Félix Guzmán, eh, así llamaba mi abuelito, y su papá es que llamaba Jorge Guzmán, eh, así se llamaba su abuelito, su papá pues de mi abuelito [mjm, sí]. Sí ,eso decía pero, no sé, pero ellos, ellos taban rico, ellos no estaban pobres, nosotros somos que estaban pobres. Aquí mi mamá pues porque mi mamá casó con un pobre pues, que no tenía tierra, que no tenía nada, por eso mi abuelito le dieron tierra aquí, allá y aquí arriba, bueno, así pues.</p>
<p> </p>","19.44971543","-101.73198736"
"33","1","Historia de vida",,"<p>BERENICE: ¿Y porqué ahora ha dejado de venir el rey? Zirahuen.</p>
<p>DEMETRIA: Pos, eh, pos la gente pues es que ya, este, la gente ya se asusta, eh, porque que aquí también ta, andaba pues ese. Aquí andaba, porque aquí cuando nosotros veníamos aquí, aquí aquí ya cuando nosotros eramos ya recién casaditos y veníamos ya a vivir aquí, cuando nos dio ya mi suegro aquí y nos dijo ya que aquí vamos a vivir, aquí tenía mucho zacate, ¡pero zacate!, pero así de palos grandes así, así, taba así como ese, como este pero bien tapadito, [ajá] todo, todo aquí este y no vivía nadien, por eso yo me tenía mucho miedo, yo decía, “donde me lo…”, y así lo decía yo a mi señor: </p>
<p>--Donde… es malo tú papá porque tu papá tiene tierra, allá, en la plaza y mira hasta donde nos mandó aquí, y tanto que sufrimos nosotros, tanto que trabajamos nosotros allí con él, y tanto años que tuvimos.</p>
<p>Yo, nosotros teníamos diez años ahí con viviendo con ellos, y de diez años nos cambió para acá. Y ya este, y yo como no tenía yo también familia, yo no tenía familia, y tuvo yo cinco años allí sin familia, [mjm] sin nadien, [mjm] y cuando ya, ya venimos aquí pues ya tuvimos dos hijos, tres hijos y así ya, y ya. </p>
<p>GEORGINA: ¿Cuántos hijos tiene?</p>
<p>DEMETRIA: Tengo, tenía yo ocho, ocho hombres y dos mujeres, pero de ocho murieron cuatro y cuatro se quedaron, y ya. Tamos ya, orita tamos nosotros nomás [mjm] ya hasta pensamos: “ya mm ps ya no nos valió lo que nosotros tanto decíamos: la familia y la familia. Igual nos quedamos ya los dos nomás”. Pues ya ni modo, pues así es, pues siempre ya o no sé, pero así estamos viendo la gente que así se queda siempre, ya, así tamos pues.</p>
<p> </p>","19.44971543","-101.73198736"
"543","27","Era una piedra",,"<p>¿No les conté yo que hubo un fiestecita? [mjm] Sí, yo creo que sí les conté, sí les conté [sí, sí] que lle, que lle, la muchacha, la criatura lloraba y ella fue ya, ella fue ya, la señora:</p>
<p>--Ándale hombre, ya a qué hora vámonos, ya la, ya este, la criatura está llorando, vámonos[mjm].</p>
<p>Se le dio a la criatura y ya se salió [mjm] y aquí pues en este laguito, que allí se acordó cuando ya se estaba metiendo al agua [mjm] dijo “bueno, ¿por qué?, ¿dónde es donde vengo?” bueno ya, ya vio a la criatura y era una piedra que traía abrazado [ajá] lo tiró.</p>
<p> </p>","0.00000000","0.00000000"
"34","1","Me enseñaban en Tarasco",,"<p>SANTIAGO: Señora, ¿usted cuándo aprendió a hablar español?</p>
<p>DEMETRIA: Pos así pues poco a poquito, poco a poquito escuchaba a la gente, yo y yo pensaba: “ay ellos como platican tan bien”. Bueno yo también no no, pero así pues ya no muy bien, yo conozco muchas cosas pero yo no puedo decir pues así ya, a decir a ustedes esto y esto porque cuando yo iba a saber leer pues yo te lo decía: ve esto, y esto o así o así y es que nos decía mi abuelito pero, mi abuelito me decía en tarasco [mjm] me enseñaban en tarasco, y, y nosotros sabíamos pues en tarasco pero en tarasco pues no es lo mismo como es castellano [mjm] si, pero ya ya entiendo yo también un poquito de castellano y así.</p>
<p>SANTIAGO: Mucho, más bien, todo [sí].</p>
<p> </p>","19.44971543","-101.73198736"
"35","1","La Campana",,"<p>ABRAHAM: Oiga señora y ¿demás encantos que le cuenten de la isla o del lago? </p>
<p>DEMETRIA: Pos ya, eso es, no ve que dice, decía pues mi abuelito cuando, cuando esta, eh, esta, como esta hora o las doce del día que tocaba una campana, aquí donde llamamos campana, porque aquí le dicen una, una orillita así: campana [mjm]. Por eso yo le digo, o le dicimos a los muchachos pues “allá vente allá” o “tíralo esa basurita allá en la campana” pero no sabemos, no no lo vimos pero mi abuelito decía que tocaba pues ese hora como a la doce del día, tocaba la campana allí.</p>
<p>GEORGINA: Y ese era encanto</p>
<p>DEMETRIA: Era encanto, que era encanto pues, que era un rey también, eso decía. Pero decía mi abuelito:</p>
<p>--Ese no va a ser nada, cuando lo van a ver ustedes nomás pidele ustedes Diosito, eso no lo van a pegar a ustedes, ni lo van a matar pero ustedes no van a seguir a eso, van a seguir ustedes siempre con Diosito.</p>
<p> </p>","19.44971543","-101.73198736"
"36","1","El toro",,"<p>Así nos decía, y así pues ya, [mjm] y ya porque también hay aquí también una piegra que lo nombren torito [sí] allí, y… y dicen pues que más pues cuando taba así de tanto zacates y tanto palo, tanto así pues arboles, taban, este, y nosotros apenas llegamos aquí y no teníamos casita, nosotros teníamos una así nomás como este, una pero no de tabique, sino puro de piegra [ajá] y luego tapamos allí con unos palitos así arriba y allí dormiamos y yo apenas tenía el hijo el mayor asinita y el menor, este el menor así chiquitito [mjm] yo dormía nomás con ellos y yo me asustaba pues y mi esposo decía:</p>
<p>--Yo te voy a hacer una cerca con las piegritas en la puerta, y tú vas a dormir ya ahí y yo cuando voy a venir ya, yo voy a dormir temprano porque te voy a quitar esas piegras pa que te vas a levantarte, ya pa que vas a ir al molino o vas a ir a hacer quehacer ya [mjm].</p>
<p>Ya así, y así andábamos, yo escuchaba ese toro así como de noche pues ya. Y no ve que ese tiempo nosotros sembramos todo hasta ahí, hasta en la punta y allá este todo, este ya milpita como ta así [mjm]. Así como este tiempo ya allá estaba elotes aquí y así, porque nosotros pues andábamos fuerte pues también porque podemos y ahora ya poco ya no podemos tanto pues ya pues ya no. </p>
<p>Y ya andábamos así, yo pensé ya: “ay ¿dónde es que tanto está oyendo el toro? a lo mejor un señor trae ese toro y ya se está comiendo la milpa de nosotros y ¿cómo voy a hacer yo?” y yo nomás me paraba,y me daba la vuelta ahí en ese casita pues así chiquitito [sí] y yo dicía “Hijo, y tanto y mis hijos, estos ¿qué van a hacer?, mis hijos tan chiquititos, no no voy a salir, ¿cómo voy a salir?” y como tiene la cerca ahí a la puerta, no teníamo la puerta, nomás cercaba [si] Y ya, este, yo pensaba: “sí y como, no, no mejor no me voy a salir”. Y ya sentaba yo en un banquito chiquito, así, sentaba, así. Y ese animal como que se pasaba ahí, como que se oía bien fuerte, pues, en la milpita, pues. Y ya yo pensaba: “Híjole, ya, toda la milpa está ya echando a perder”, yo estaba pensando. Y que esos, esos pues ya, mi esposo dice que andaba, porque ellos cuando van de noche a pescar, ellos se dan la vuelta [mjm] a la isla, [mjm] y que estaban aquí en la orilla de nosotros [sí]. Y que estaban ellos también oyendo ese animal. Que ellos también pensaban: “Hijo de la… ¿cuál es ese animal? Ya me está comiendo la milpita ahí en la punta”. Que lo dijo ya a los peones pues ya, y ¿no ve que ellos andan de cuatro peones con la red de allá? [sí]. Y que le dijo ya:</p>
<p>--¿Hijo de la…¿y cómo?</p>
<p>Y que le dijo ya el muchacho pues ya:</p>
<p>--Si quieres vas, vamos, vamos a ver, y luego vamos a asustar, o vamos a agarrar y vamos a amarrar a un lugar donde no está milpa y luego vamos a venir otra vez.</p>
<p>Y que le dijo él ya:</p>
<p>--Vamos pues. </p>
<p>Y ya que venimos, que vinieron, pues ya, ellos, ya. Y que andaban ahí ya, y que él dijo, dice pues mi señor:</p>
<p>--No, qué animal era ese. Él nos veía y tenía un cuernotes grandes, dice, y estaba saliendo de la milpa, y nosotros parabamos ahí en la punta, y nomás así, nomás estábamos viendo, y como animal gritaba, no gritaba como los animales pues así de voz chiquito, sino de voz fuerte pues también, se oía bien recio pues [mjm].</p>
<p>Y ya, que le dijo ya el muchacho:</p>
<p>--No, este no es animal. No sé, Don Delfino vámonos a bajar mejor, porque este nos va a pegar [mh].</p>
<p>Y mejor lo bajaron. Y ya se fueron “vamos a, vamos a pescar, siguiendo. No sé qué es este” y ya se fueron. Y que él ya llegó ya allá, allá donde dicen “el Toro”, que el otra vez ellos iban para allá [mjm] era otra vez ya, y que allí se taba ya, este, gritando pues el animal otra vez allí [ajá]. Y ya que se asomó en la, este, en la, en una piegra, ¿no ve que allí está una piegra así como la mesita? [ajá] ahí, en la orilla [ajá]. Y que allí subió ese toro que ahí él estaba, ellos estaban viendo, y estaba la luna, pues, que taba “jijo de la… no, este no es toro, este no, no es ya qué es ya pero. Vete. Diosito llévatelo donde lo llevas” Y él se, se, este, se brincó para ir a la, a, a la laguna pues ya [mjm]. Y que se fue para allá, que salió en el Puácuaro, a lo mejor se salió en el Puácuaro, porque se fue para allá. Por eso me decía:</p>
<p>--Nunca andes levantando así.</p>
<p>Yo le estaba diciendo pues ya así ya avisándolo pues ya:</p>
<p>--Así estaba yo oyendo</p>
<p>--Nosotros estábamos andando aquí ya, no tiene miedo porque nosotros siempre luego ya cuando escuchamos algo luego nosotros venimos ya. Así a, a ver pues, a ver qué es lo que anda [mjm] y no es nada, no a lo mejor es encanto pues ya, se jue para allá.</p>
<p>Pero tenían unos ojos grandes, pero como lumbre. Decía él, mi esposo: como lumbre, tenía no ojos así como animal, sino como lumbre [como lumbre]. Sí, así se veía los ojitos. Ya, yo le dije “Ay, vete ya, vete ya” Y se fue, se fue. Por eso yo siempre así. </p>
<p>Y ahora pos ya, ora ya casi nada, no hay ruido ya de eso, hay ruido yo no pero los muchachos, que toman y que andan por áhi, y bueno, ya así [mjm] caminando y así. Pero así ya no, ya no, ya no, ya. Y ya empezó ya a vivir la gente aquí, allá y otros acá y otros acá. Este no tiene mucho que vive aquí, el vecino. Y este también, este más ya, apenas está vivendo ya ahí, la señorita que vive. Y ya no, ya ora ya pos stamos haciendo más ya, más gente pues ya.</p>
<p>BERENICE: Ya no se escucha</p>
<p>DEMETRIA: Sí, ya no se escucha el ruido, no se… ya no nos da miedo. Por eso, así stamos.</p>
<p> </p>","19.44971543","-101.73198736"
"37","1","El monte de Akúmara",,"<p>BERENICE: Bueno, pues muchas gracias señora, mire, pues nosotros vamos a, vamos a regresar en noviembre [mjm] y en noviembre le traemos el disco de lo que grabamos hoy [mjm]. Como quiera le dejo ahí nuestros datos por cualquier cosa, [mjm] y si se acuerda de más cosas que le contaran sus abuelitos, por ejemplo de la akúmara o de cosas así.</p>
<p>DEMETRIA: Ay, sí, eso sí, eso sí, porque decía mi abuelito:</p>
<p>--Las akúmaras no vienen todo el tiempo, las akúmaras se vienen ahí donde dicen la, la, este, el monte de Akúmara. Ahí de Chupíkuaro, [sí] ahí arriba. Ahí, ahí están, ahí también es, este, akúmara, no también es ese así, sino es también ese traen esos, los reyes, decía mi abuelito. Y ellos se vienen así, porque hay también ese kauarito, como es que la nombraban pues ese él ya en castellano, pero nosotros lo llamábamos kauaros, esas zancas grandes que están ahí en el monte. [ajá] Sí, y ya, este, ya decían:</p>
<p>--No pues esos, van a venir esos ahí.</p>
<p>Y vienen y ahí se llegan en Chupíkuaro y ahí se van ya pa las islas, para ahí, para que agarren toda la gente, para que se aproveche toda la gente. Ei, así decía de ese de la akúmara [aja] también, sí.</p>
<p> </p>","19.44971543","-101.73198736"
"38","1","Como se brinca el pescado",,"<p>DEMETRIA: Y no ve que yo sí lo vi ese también, porque nosotros un tiempo tábamos aquí y vino un señor que nos dijo:</p>
<p>--¿Qué no van a ir a pescar?</p>
<p>--¿Dónde?</p>
<p>--Allá hay uaparati, aquí en la Uirintekuarhu, aquí en Apongio? [ajá] </p>
<p>Y yo le dije a mi esposo:</p>
<p>--¿Qué vamos a hacer?</p>
<p>--Vamos, si ustedes traen rede y traen una buena canoa y, y vamos.</p>
<p>Yo le dije:</p>
<p>--¿Qué vamos a hacer?</p>
<p>Me dijo mi esposo:</p>
<p>--Vamos, pues, Vamos pues entonces.</p>
<p>--¿Y los peones ya? </p>
<p>--Pues allá los vamos a buscar, y si se quieren ir de aquí, pos vamos a llevar aquí, de aquí, pues, y si no quieren ir de aquí, pos vamos a, vamos a buscar allá en Aponguio o ahí pues, hay gente ahí.</p>
<p>--Ándale pues, vamos.</p>
<p>Y, este, una semana no hay pescado, no había nada de pescado, y iban a pescar, salían de a poquito, charalitos, así. </p>
<p>Yo le decía:</p>
<p>--Ay, nosotros así nomás venimos aquí, no vamos a agarrar pues nada.</p>
<p>Decía:</p>
<p>--No, pero todavía, todavía no es tiempo. Esta semana que va a venir ya el akúmara.</p>
<p>--¿Quién te dijo?</p>
<p>--Pues así está diciendo la gente que, que ya va a venir.</p>
<p>--Ándale, pues. Pues vamos a esperar, pues. Y sí vamos a esperar esta semana, y si no va a llegar mejor vamos ire pa la Pacanda.</p>
<p>Yo así le dije.</p>
<p>--Ándale, pues.</p>
<p>Pos ya, sí, esa semana llegó ya, yo taba allá en la orilla y como nosotros vivíamos ya en la oriila allí, nos dieron ahí en la orilla, por eso nosotros hicimos una casita así nomás también, un chiquito, y ahí, y como era cuaresma pos no llovía, pues nada. Y este ahí tábamos ya nosotros, y yo estaba haciendo tortilla, y así pues ya, pa que vamos a almorzar y que dijo:</p>
<p>--Ya va…házte ya el almuerzo porque va a venir ya los peones y vamos a ir ya a echar…</p>
<p>Yo le dije ya:</p>
<p>--¿Y qué es esto?</p>
<p>Taba silencito la laguna. Yo le dije:</p>
<p>--¿Qué está ese que está oyendo tanto?</p>
<p>--¿Dónde?</p>
<p>--¿Pus ahí en la laguna?</p>
<p>Y brincaban, y se brincaban y se brincaban como se brinca el pescado, pues. [aja] Y ya más estaba viendo. Ya le dije:</p>
<p>--¡Ay, gracias a Dios si quiera que vas a venir! ¡Si quiera que eres, eras pez akúmara! [mjm] Sí.</p>
<p>Y ya llegó un señor y me dijo:</p>
<p>--¿Qué está escuchando, este, señora qué está escuchando ahí en la laguna?</p>
<p>Yo le dije:</p>
<p>--A lo mejor son pescados.</p>
<p>--Ah, sí, ¿verdad? Sí, es pescado. ¡Vamos don Delfino! ¡Vamos a echar la rede! Y vamos a, y vamos…</p>
<p>Y les dije, </p>
<p>--Espérense un ratito dejen que se arrime otro poquito y luego se van.</p>
<p>Sí, sí, si crees o no lo crees, en una lance se agarraron una canoa, [mjm] pero una canoa de akúmaras, pero akúmaras así de grandes. Y luego se iba un pescado grande pero así, pero era también akúmara, y yo estaba así, pues en un piegra, estaba ahí parado viendo: “madre santísima”. Y él apenas caminaba, así ¡bien bonito que se caminaba ese en la laguna! y se iba en, a la orillar, así y se iba para allá y se iba, y más akúmaras chiquitas, más se estaban ya como, más se estaban dando, pues así ya como aquí se oyen en el charquito, cuando estaba haciendo el sol, aquí así se oye así. Y ya se fueron en un lance se agarraron una canoa.</p>
<p>--Y ora ya qué vamos a hacer?</p>
<p>Nos dijo el señor:</p>
<p>--No, pues yo conozco unos, unos rescatones y yo lo voy a, yo lo voy a avisar allá. allá en, aquí en san Andrés y luego uno de allí de san Jerónimo y orita van a venir. </p>
<p>Ellos vinieron con el caballo, así, con burros y allí juntaban. Ese tiempo no, no estaba caro las akúmaras [ajá] a penas nos pagaban como cincuenta peso el ciento [cincuenta pesos] sí, cincuenta peso el ciento nos pagaba el señor. “Cincuenta peso” y llenaban los cajas así, los botes, y se iban con los burros, con los caballos. Se iban a llevar [ajá]. No sé dónde llevaban ellos. Yo le decía a mi señor: “hijo de la…”. Y era también dinero, porque no estaba caro nada todavía, [ajá] todavía estaba barato. Como era ya pos ya un refresco diez pesos, quince pesos por no, también  no echar mentira también. </p>
<p>Por eso, no, sí es cierto pues que las akúmaras sí están bien peces, pues [mjm] y, y nomás taba llegaba el… cuando llegaba el lunes, taba lunes y martes, miércoles y ya, se descaseaba y ya se iba otra vez. Ya no regresaba, ya nomás quedaba su hueverita ahí en los orillas y hasta que limpiaba ese hueverita otra vez, entonces luego venía otra vez [ajá] y así es que anda la akúmara [ajá]. La akúmara no es como pescado huiripo, como pescado blanco, pescado blanco también es como huiripo: anda todo tiempo, anda así [mjm]. Pero ya ora yo creo que ya ni hay, porque cuando había mi esposo iba a pescar y siempre agarraba así, pescado blancos así, o así, o así de chiquititos y así traía [mjm]. Y ora ya cuando va, pos, casi ya puro de ese ya… más ya que echaron este ya, carpa ya [mjm] ya se… Y él, la carpa es que está comiendo muchos pescado [mjm] ya comió, ya se acabó la, este, ¿cómo se llama ese? la achoque, [mh también] la huiripo y la akúmara y todo el pescado come ese. Yo digo “ese es como puerco, no tiene llenadera” les dije. Y así estamos.</p>
<p>BERENICE: No pues muy bien.</p>
<p> </p>","19.44971543","-101.73198736"
"39","1","El Charro",,"<p>QUETZAL: Oiga, ¿y sus abuelos le llegaron a contar algo sobre el charro?</p>
<p>DEMETRIA: Pos sí, pero ya ni me acuerdo, ya ni me acuerdo ya ya también bien [ajá]. Ya ni me acuerdo ya yo, también bien [ajá]. No, pos el charro también decían pues que andaban aquí, pero gracias a Dios yo nunca lo vi, pero eso dicen pues, que andaba el charro aquí también. Que aquí caminaba, que andaba con una caballo blanco, que quién sabe qué. Pero yo nunca lo vi pues, eso sí, sí, eso sí yo nunca lo vi, pero así decía la gente pues, más antigüitas pues, de que se murieron, desde antes.</p>
<p>--¡No! aquí, ¿cómo vas a vivir tú aquí? - me decían - aquí anda un señor con un sombrero grande y con un bien vestidito, puro del charro pues vestía y que, que andaba botas hasta aquí y que andaba así pues, bien que atraía mucho dinero pues también y que [mjm] así. ¡No! tú no vas a poder vivir aquí.</p>
<p>Y yo me daba, me asustaba pues yo decía: hijo de la… siquiera que no me vas a asustar [risas]. No, no, gracias a Dios nunca lo [¿no?] vi yo, nunca.</p>
<p>ABRAHAM: ¿no sabe qué le hacía a la gente ese señor? </p>
<p>DEMETRIA: ¡No! este, que lo, que lo asustaba pues él [ajá] a ellos, no lo ellos no hacían nada porque él estaba grande pues [ajá] sí, y cami, cuando caminaba, caminaba hasta aquí para allá y que estaba grande pues, [risas] sí. Y que traía una señora güerita, que ese señora güerita como uste pues [mjm] sí pues, y que no vestía, la señora no vestía así [ajá] sino vestía como nosotros [mjm ajá] así con una anagua bien, y que una dona de esas que nosotros llamábamos este, eses que las di, regalábamos a las nueras ahorita, este, ese dona, ese, de así de la, de plata [aaah, ajá, ¿como un dije?] sí, y luego así, y luego los aretes como, no, no como estos, sino como esos [ajá] sí, y luego con un collar bien lleno, que, que andaba pues ella, ellos pues que andaban así aquí.</p>
<p> </p>","19.44971543","-101.73198736"
"40","1","Había policía, no había santos",,"<p>Como este templo, decían que este no era templo, [ajá] que esta era una, ¿cómo es que se dicen pues? No me acuerdo pues ya, como una…</p>
<p>BERENICE: ¿un cuartel?</p>
<p>DEMETRIA: ¡Eso! [ajá] que ese era cuartel, que allí había policía, no había santos [aaah] sino que había policía. En ese todos, ese todo parte que está allí, hasta allí en la escuela donde ora ya hicieron cabañas y quién sabe qué cochina hicieron más [risas] yo le digo. Luego sí le digo pues, sí pues, ¿no ve que eso estaba pues así más bien con esos palos bien grandes? Que tenían, que había tata Lázaro Cárdenas, que ese es que [el…] que se hizo ese [ajá] sí y más gentes pues y ahí había grandes pues ya., sí. Y este, pos había bien, taba bien, y que ahí en el patio, ahí ahí todo el patio, ¿no ve que era todo el patio ese? [mjm] ¡y ahora ya, dividieron ya, hicieron unas cuantas casas, otros escuelas, otros y ya! [jajaja] por eso yo le digo ¡ya, más hicieron más cochinadas hicieron y ya! Jajaja [jajaja]. </p>
<p> </p>","19.44971543","-101.73198736"
"41","1","No queremos drenaje",,"<p>Mire, ya como tan diciendo otra vez ya que van a, este, a hacer ese, ¿cómo es que dicen? Ese, tanto que no puedo pues ya, este, ese que llevan… como tienen esos janitzios, que llevan, que sacan ahí en el banio si esos llevan y esos…</p>
<p>YUNUÉN: ¡Ah! El drenaje.</p>
<p>DEMETRIA: Esa, la drenaje [mjm] y ese es lo que no, mm, no queremos nosotros [aaah] ¿no ve que el grenaje se llega toda el…suciedad a la laguna [a la laguna] [ajá] y se echa a perder al lago [sí]. Por eso digo yo: tanto tiempo vivimos nosotros aquí y como estamos y ¡cómo tomábamos nosotros agua de allá! [ajá] [sí] y lavábamos y tomábamos porque estaba, el corriente llevaba siempre allá ese y así. Y no nos hacía daño. Y ora ya también como esos ya de los janitzios como hacen, esos cuando muere un puerco, cuando muere un perro, se echan a la laguna [ay, no. ah]. Y no, pos ese puerco viene hasta para acá [ajá]. Sí, porque por el viento se viene y no, ese…</p>
<p> </p>","19.44971543","-101.73198736"
"42","1","La gente de la Pacanda todo lavamos",,"<p>Por eso el otra vez yo así le dijo a la doctora, que vino una doctora y me dijeron:</p>
<p>--Ustedes señoras, cuando van a levantarse van a lavarse las manos bien </p>
<p>Yo le dije:</p>
<p>--Ah, sí. Sí doctora. </p>
<p>--Y van a lavar los dientes. </p>
<p>-- Sí señora, eso vamos a hacer señora doctora, le digo.</p>
<p>-- Y, este, y esos manos no lo van a lavar aquí nomás, me dijo.</p>
<p>Yo le dije:</p>
<p>--Sí, doctora, le digo, nosotros cuando levantamos primero lavamos los dientes, nosotros cuando levantamos lavamos los manos. Nosotros cuando lavamos, yo no puedo lavar con este así, porque me mojo [ajá]. </p>
<p>Y me…y más ora ya me hace daño. Y yo nunca ponía mi suéter, yo nunca ponía así. Yo ponía puro blusas así [mjm] y así pues, o no. Pero ora ya como ya estoy grande o no sé,  tengo frío y, y no puedo mojarme también bien, sí. Y, y pero yo no me, yo no me lavo aquí nomás los manos aquí, porque yo hago tortillas, yo hago, yo lavo los trastes, yo lavo los mis cobijas, le dije, yo lavo todas las cosas y no me puedo yo lavar aquí nomás, no. Le digo yo a la doctora, eso sí, doctora, no o no sé, pero yo creo que toda la gente aquí de la Pacanda todo lavamos, todo hacemos, todo. Porque primeo lavamos nixtamal, primero hacemos las tortillas, primero hacemos tantito atole, si nos alcanza, y bueno, eso es lo que comemos nosotros, [mjm] nosotros no comemos así una cosa… así pues, otra cosa o así, no. Sino nosotros somos pobres pues y como no hay también tiendas aquí pa comprar eso o aunque había, iba a haber, si no tenemos dinero, ¿con qué vamos a comprar? Nosotros ya con unos pescaditos y limpiamos y lavamos bien y hacemos un caldito de pescado y así [mjm, sí]. </p>
<p> </p>","19.44971543","-101.73198736"
"43","1","No te regaño, te aviso",,"<p>Por eso así le estaba yo diciendo la otra vez las que hacían así allá la comida. Y yo fui allá a ver a… ¿no lo conocen? a doña Este… Estela, ahí es la señora que no puede caminar. </p>
<p>BERENICE: No la conocemos.</p>
<p>DEMETRIA: Ah, y yo fui allá y ¿no ve que la nuera, este, andaba ahí haciendo la comida? [mjm] y yo fui a ver allá, ¿no ve que ese es mi concuña? [ah, ajá] Sí, y yo fui a ver tantito y le dije a don Delfino:</p>
<p>--Yo voy  ver a tu cuñada tantito</p>
<p>--Vete, pues</p>
<p>-- Y voy a llevar unas tortillitas allá</p>
<p>--Ándale pues, vete pues.</p>
<p>Y me jui y ya. Y ahí estaba su nuera pues y yo estaba viendo pues ya allí dije:</p>
<p>--Mira hija…</p>
<p>Ah, yo llevé yo unos pescados y le dije:</p>
<p>--Vas a hacer un caldito a tu suegra.</p>
<p>Me dijo </p>
<p>--Ay, ¿qué horas?</p>
<p>Yo le dije:</p>
<p>--A ver, entonces me das tantito agua, echa la cazuela y lávalo primero la cazuela y echa el, el agua, échalo y lava la verdura y echa la verdura allí, pero lávalo y échalo allí.</p>
<p>Y quería nomás… sacó en la canastita una cebolla y allí nomás se quitó y ya quería rebanar pues ya pa echar, yo le dije:</p>
<p>--Tú hija -- Dulce se llama ella, [mjm]</p>
<p>No sé si lo conocen pues ahí o no sé [no. no]. Le dije:</p>
<p>– Dulce, tú hija, este, esa verdura tienes que lavar, esa cebolla tienes que lavar, toda la verdura que vas a echar ahí en la cazuela lo lavas y lo echas, así. Tu suegra está malo, ese ta delicado, [mjm] y ese, y todo lo vas a lavar y así lo… ¿o cómo hacen allá donde hacen, donde hacen la comida a las turistas, así lo hacen? ¿no lo lavan las cosas? </p>
<p> Le dije, así nomás quedó ya, sí así nomás quedó allí. </p>
<p>--No te regaño, hija, le dije, no te regaño sino te aviso pa que así vas a hacer [mjm. sí] no te estoy regañando, hija, pa que no tú vas a pensar: “mi tía vino o ella vino, la señora o la vieja esa o así –sí, yo así le dije pues—esa vieja vino y así me taba diciendo” así lo vas a decir a mi sobrino, lo vas a decir. No, sino tú lo lavas así y allí también así lo van a hacer la comida. Lo van a lavar, lo van a lavar eso y eso y los platos y no un plato lo van a ocupar para comer todo, sino un vaso nomás, no, sino, y lo vas a lavar todos y así lo vas a hacer [mjm]. Pa que ellos, también las turistas van a decir: “ah qué sabroso hacen eso la comida o qué sabroso está lo comido o qué sabroso está eso”, o así, pero si ustedes nomás llegan y o la comida nomás se limpian o echan y así pos no, no también. Eso no saben hacer comida o no sé, a lo mejor esos saben más que nosotros, digo yo, porque esos son de los razones y nosotros somos pobres, le digo yo, pero de pobres tenemos que hacer de todo también nosotros bien [sí] .</p>
<p> </p>","19.44971543","-101.73198736"
"44","1","Mi mamá me enseñó a mi",,"<p>Porque mi mama así me enseñó a mi, desde que yo era Chiquita, así estaba yo, yo me acordaba bien y mi mama ya me decía</p>
<p>--Vete a hacer las tortillas. Vete a hacer esto. Limpia eso. Lávalo ese traste. Lávalo ese. Vete, saca y…</p>
<p>Como no teníamos allá pues, así más antes pues, no teníamos de cemento, no teníamos de así, teníamos de puro tierra [mjm] y me decía: </p>
<p>--Lo vas a sacar tantito tierra y lo vas a echar allí. </p>
<p>No, que la casa de nosotros no iba a estar así como esta, sino que estaba así bien así como tengo yo allí [mjm]. Sí, bien así, bien lisito y yo lo hice así allí [mjm] pero más antes pues ya, pero ahora ya por que me hace daño luego ya cuando agarro tierra, ya luego me hace daño. Ya, por  so yo le digo ya a mi hija:</p>
<p>--Yo ya no puedo y ya ni sirvo, le digo.</p>
<p>--Sí, cómo no, mama. me dijo. Sí, ¿cómo no? pues ya lo que puedes también pues ya, que ya estás grande, me dice ella</p>
<p>.  --Sí pues hija, pero yo no me siento bien de estar así ya, ¿pues cómo pues ya? ¿pues cómo pues ya? pos siquiera me voy a poner a barrer y así.</p>
<p>Tamos viviendo ya así. Ey, por eso.</p>
<p> </p>","19.44971543","-101.73198736"
